Mixture	celltype 1	celltype 2	celltype 3	celltype 4	celltype 5	celltype 6	celltype 7	celltype 8	P-value	Correlation	RMSE	Absolute score (sig.score)
ID114	1.10013124559384	0	0	0	0	0.0230694392441061	0	0.000868636815878671	0	0.996161093115189	0.224139297610599	1.12406932165383
ID115	0.0147809599819743	0.49928844604537	0.204287737575846	0	0.123712749494838	0	0	0	0	0.983740718817533	0.534045919713317	0.842069893098027
ID116	0.117272750675785	0.569040420037204	0	0.193199499654745	0.0213982405204893	0	0	0.202462375555825	0	0.992747537199657	0.457541221785568	1.10337328644405
ID117	0.190482179239269	0.476054064551388	0.183639910000919	0.12758243038196	0	0.0131700735000864	0	0.0064880106623721	0	0.990895923745722	0.4961728723736	0.997416668335994
ID118	0.825062236111406	0.123091980899364	0	0	0.0842722529282691	0.0103254605808785	0	0.0292585557381892	0	0.995069904892664	0.102832834819293	1.07201048625811
ID119	0.26250618084519	0.171810858255945	0.480156387598772	0	0.0169880027596171	0	0	0	0	0.98976293761602	0.439622903237078	0.931461429459525
ID120	0.725714582662528	0.24821441066016	0.049740409316174	0.0299567868006521	0	0	0	0	0	0.99434360136314	0.130293348241053	1.05362618943951
ID121	0.198570590258117	0.223466038012401	0.311564456349495	0.312783922038356	0	0	0	0	0	0.984664837093334	0.544488140287918	1.04638500665837
ID122	0.222886931457057	0.460903186709437	0.164858520813963	0.0720650057472675	0.0410171416441005	3.74241177484261e-05	0	0.0120377250241648	0	0.989036770194138	0.469219354771656	0.973805935513738
ID123	0.954410243759916	0.0603399454666684	0.00645438359667144	0.112824542533718	0	0	0	0	0	0.994024141492523	0.118670600212614	1.13402911535697
ID124	0.735700378394552	0.194707908619691	0	0.0917003251813326	0.00394846819201643	0.0447974107875966	0	0	0	0.993626533349256	0.145408258351608	1.07085449117519
ID125	0.52879162106495	0.471211081516529	0	0.0243576465759227	0	0	0	0	0	0.993921483074523	0.209416457449446	1.0243603491574
ID126	0.164493006151455	0.0252686964509025	0.284592382389006	0.184115171138467	0.148311734564895	0.202558855749469	0	0	0	0.977927004789993	0.627724022510272	1.00933984644419
ID127	0.490251135468782	0.232503356284537	0.274348876346663	0	0.00275976205930453	0	0	0	0	0.991503599719893	0.304023166152567	0.999863130159286
ID128	0.892827941590456	0.138498729666439	0.00786722526123713	0.0179836839377612	0	0.0189213088946845	0	0.00490407761271397	0	0.995216504940361	0.113660086595518	1.08100296696329
ID129	0.637564527667079	0.269224368858622	0.129435259042589	0.0182478327316195	0	0	0.0017145141532819	0	0	0.994666397298963	0.193267584621755	1.05618650245319
ID130	0.0956618626457009	0.651025659400605	0.111639836258078	0.081002018778033	0	0	0	0.00569382891176392	0	0.990286478893527	0.439689343912289	0.945023205994181
ID131	0.241034486594031	0.455493777250595	0.241129372467999	0.00984222809521384	0	0.0010770784586811	0	0	0	0.989091338779223	0.436847992120954	0.94857694286652
ID132	1.09685087569711	0	0	0	0	0.0143946659820132	0	0.00925851095731746	0	0.995659651156378	0.227263148108054	1.12050405263644
ID133	0.454274557243371	0.142682563688538	0.386679732558581	0	0	0	0	0	0	0.990393035046045	0.332369245958186	0.983636853490489
ID134	0.81026955070961	0.123514910080206	0.0818484435602005	0	0	0.0465589154945473	0	0	0	0.994378882789545	0.108860156524632	1.06219181984456
ID135	0.137680027944861	0.736339521478108	0.0246884829321874	0	0	0	0	0.00430806136707857	0	0.99253633452541	0.332874631295742	0.903016093722235
ID136	0.643269013131787	0.268615240866542	0.106002328436994	0	0	0	0	0	0	0.994168720911996	0.167358293071404	1.01788658243532
ID137	0.444786071746183	0.536240818538383	0	0	0	0	0	0	0	0.995645490883117	0.224699464044664	0.981026890284566
ID138	0.452664013263157	0.504055844765178	0.014278349647577	0	0	0	0	0.00240691266218624	0	0.994463267131043	0.230503255941637	0.973405120338098
